159091285152231,DeviceYnnJN,Mwzmwg,mQKNLkqSVthTcazPgkVc,IN_STOCK,NULL,46f6bcd2-ba35-4f99-85d0-0f111c265529,NULL,NULL
115961164418818,DeviceCiqND,ORuIOB,ERtZzCTOVEsHbIYhUhya,IN_STOCK,NULL,3128f7bc-977d-4c4d-806e-8b1be3b3cc70,19843a6a-db13-409d-a04c-465905992661,NULL
587877001936921,DevicePQSnU,WKRcMN,egsWQoVMccvWLnCtpQwc,IN_STOCK,NULL,23b87473-f947-417b-9ca1-fc6727c3299c,NULL,NULL
876161471523492,DeviceYxHtf,ntbpYJ,rGQOBmBTRolwRxoZaqsj,IN_STOCK,NULL,f9340363-a645-4ce3-ba1d-296cb31009e5,3f1cae91-fc3f-4312-8afb-c8804fd8b857,NULL
654436744164182,DeviceznSUf,MzWlMf,lfVssMHRHVZHshYmGElA,IN_STOCK,NULL,27b3c3f8-04ff-40a4-bdd9-8b71cd68e528,ff9a7cfd-530d-45f5-813a-5000c47f7d41,NULL
503813099338103,DeviceudwnP,LbdImk,ZvGhCerjDlNkAAlojHIn,IN_STOCK,NULL,409c226a-1260-482c-8808-ef24df3baad8,NULL,NULL
818078818002662,DevicenYirY,iBePAQ,BnMzymGIenQThpShduDt,IN_STOCK,NULL,95bb8c40-3b64-4881-a837-d8f069034ef1,NULL,NULL
155912047843851,DevicefjiFZ,XheXEO,MMpTbfhHywGvVxgXSoZi,IN_STOCK,NULL,4c8a5f76-ef33-450e-a9c8-08f6f9c077ea,NULL,NULL
714548978537303,DevicebmxWB,jsDuAD,CyEGNWcyDInLZehreHFa,IN_STOCK,NULL,4b7fa2a7-b29d-4a45-af0d-30a5778cefa0,b975a39d-02ce-44d9-be65-8b400b811527,NULL
566648891571296,DevicecUMpT,QFNxId,oylDjqFbeYXxckiyBtFD,IN_STOCK,NULL,1cf4cf79-db6f-42f2-8e03-45d3fd1e9e58,95df2989-e358-4b90-bc37-e80d6ba53c57,NULL
164372031731134,DeviceGhrbF,dWVBNx,uQGjTWZgEVJwJHIYcHYM,IN_STOCK,NULL,5f9c60f4-3bba-4981-950c-10f54dc34d2a,NULL,NULL
105494559395334,DevicevZuLK,QhcnRz,BWzzcFtKTyEngGNjHvqh,IN_STOCK,NULL,d71fba14-c4b9-4d3e-b7e5-d572d1944f33,NULL,NULL
358772425399409,DeviceSXNKn,wAsKOT,YWHamrlgnhtjkJKzkAGH,IN_STOCK,NULL,0752beac-37ee-47b3-86da-d0d8423fba33,NULL,NULL
628993416223181,DeviceOcxoj,jmRDjX,omPSmdqDWgBuTNVUMFZW,IN_STOCK,NULL,66be59ad-03df-46db-8468-6d5abf5f500a,NULL,NULL
951237529205982,DeviceUkoVe,EoQZKS,vayywOUNXobBDrGyajXy,IN_STOCK,NULL,73e692dc-8a0e-41bc-8379-cae9a1b0fe8a,153872a5-2212-4984-8cd5-f5803a6af156,NULL
957787112349724,DeviceOlBdj,LifpKd,dJeTguAIhMPwSqSCatnm,IN_STOCK,NULL,4f829888-6713-4e69-894d-809b0d6d7123,NULL,NULL
118126491017760,DevicefiqaC,rBeSlx,XKKUrRVaBDvjVSLeDnwd,IN_STOCK,NULL,0cd01ac0-dfa7-4db9-a33e-5a684d73ee6d,NULL,NULL
